00M7w,r1b1k2r/ppp2ppp/2n5/2bBp3/2Pq4/3P1QP1/P2B1P1P/1R2K1NR b Kkq - 2 12,f7f6 g1e2 d4f2 f3f2 c5f2 e1f2,2408,76,95,902,crushing long opening,https://lichess.org/rhyiYyX3/black#24
00ME0,8/1p6/p1b5/5k1p/1PB1p2P/P3P1K1/8/8 b - - 2 35,f5e5 c4f7 c6d7 f7h5,1673,74,92,489,bishopEndgame crushing endgame short,https://lichess.org/Z2H5mRQg/black#70
00MFe,3r3k/p5pp/2r2q2/2p4Q/8/8/P5PP/3R1R1K b - - 5 29,d8d1 h5e8 f6f8 e8f8,1412,76,92,1724,endgame mate mateIn2 short,https://lichess.org/d1J7UJ4D/black#58
00MGA,r3r1k1/6b1/p2Nn2p/1P1Qp3/6nq/2P5/1PB2PP1/R1B1R1K1 w - - 1 30,g2g3 h4h2 g1f1 h2f2,1282,74,95,188,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/dsGjft94#59
00MHi,8/8/5pp1/5k1p/5P1P/4R1P1/2r5/5K2 w - - 0 43,e3e2 c2e2 f1e2 f5g4 e2f2 g4h3,2184,76,71,194,crushing endgame long rookEndgame zugzwang,https://lichess.org/im48PGD7#85
00MIY,6k1/3R3p/1p5q/3P4/3QP1pN/6P1/PPr3B1/5rK1 w - - 0 25,g1f1 h6c1 d4d1 c1d1,1539,86,79,40,endgame mate mateIn2 short,https://lichess.org/SHHHsXB9#49
00MNf,r1b3k1/pp3Rpp/3p4/2pN4/2P4b/5Q1P/PPP3P1/4qNK1 b - - 0 21,h4f6 f7f6 g7f6 f3f6,2017,148,50,13,crushing middlegame short,https://lichess.org/S4llTtjA/black#42
00MS3,rn1qr1k1/1p2bppp/2p2B2/p2p4/3P4/2N2N2/PPP1QPPP/2KRR3 b - - 0 12,e7f6 e2e8 d8e8 e1e8,824,83,81,120,backRankMate mate mateIn2 middlegame short,https://lichess.org/Eia6KIcR/black#24
00MWz,8/8/2B5/4pK2/3k1pPp/5n1P/8/8 b - - 3 57,f3g1 g4g5 g1e2 g5g6,819,78,100,706,crushing endgame quietMove short,https://lichess.org/1sHbVvW6/black#114
00MYL,1R6/3k1Q2/p2b1p2/2r1p3/3n4/P6P/5PP1/4qBK1 b - - 1 40,d7c6 f7b7,1266,77,89,347,mate mateIn1 middlegame oneMove,https://lichess.org/fwb6IEPk/black#80
00MZr,1k5r/ppp5/2p5/3n4/5pQ1/3P1P1r/PPP2K2/5R2 w - - 2 26,f1g1 h3h2 g1g2 d5e3,2028,76,90,630,crushing endgame short,https://lichess.org/LITlSDhw#51
00Mca,1k6/1Pp1rqp1/p1R5/6pp/Q6P/1P6/P4PBK/3r4 b - - 5 34,e7e6 a4c4 e6c6 c4f7,2390,75,92,2169,crushing endgame short,https://lichess.org/FcSCJACK/black#68
00NOI,3r4/2k2p1p/pp2pp2/2p5/3nN3/6P1/PPP2PRP/2K5 w - - 2 23,e4f6 d4e2 c1b1 d8d1,966,89,60,32,backRankMate endgame mate mateIn2 short,https://lichess.org/Z7mmtXNG#45
00NVe,2B4k/p1p3pb/8/5pnr/8/2P2R2/PPP2K2/6R1 w - - 6 34,c8f5 g5f3 f5g4 f3g1,1550,127,47,13,advantage endgame short,https://lichess.org/7yU1Aehr#67
00Nej,6k1/1p3pp1/pB2qb1p/2P5/1P6/6QP/4r1P1/3R3K b - - 4 33,f6e5 d1d8 g8h7 g3d3 e6g6 d3e2,1111,76,92,2943,crushing endgame fork long,https://lichess.org/P5XLEtLV/black#66
00O37,r1q1r1k1/1p3pp1/n1p4p/p1bpp2P/P3P3/2P2P2/1P1QBP2/R1BK3R b - - 3 23,c5f2 e2a6 b7a6 d2f2,1301,79,86,57,advantage discoveredAttack middlegame short,https://lichess.org/N2UAIb27/black#46
00O8m,r3r1k1/ppp2ppp/2nn1q2/8/3P4/P1P1P1P1/2Q3BP/R1B1KR2 b Q - 4 16,f6e6 d4d5 e6e5 d5c6,1400,74,92,221,crushing fork middlegame short,https://lichess.org/G3Q51olU/black#32
00O9Z,5QR1/5p1p/1b3qp1/p6k/P2P4/8/1P2rPPP/5RK1 w - - 7 32,g8h8 f6f2 f1f2 e2e1 f2f1 b6d4 g1h1 e1f1,1846,75,92,307,backRankMate deflection endgame fork master mate mateIn4 pin sacrifice veryLong,https://lichess.org/DKnGKRmQ#63
00OOp,5rk1/1bR3q1/pQ6/8/6r1/4R2P/P7/6K1 w - - 0 28,h3g4 g7g4 e3g3 g4g3,987,84,93,48,endgame mate mateIn2 short,https://lichess.org/N1WcEYJH#55
00OPk,6rk/7p/R2N3P/1r6/1P5K/P7/8/8 b - - 4 50,b5d5 d6f7,804,94,95,771,endgame mate mateIn1 oneMove,https://lichess.org/aDJVIeGE/black#100
00OQt,8/8/8/p3b3/P1B2pKp/1Pk1p2P/6P1/8 w - - 8 50,g4h4 c3d2 h4g4 e3e2 c4e2 d2e2,1756,74,88,217,advancedPawn bishopEndgame crushing endgame long,https://lichess.org/vZaFj9IE#99
00Oft,3r4/p1pk1p1p/2pp1qr1/2b5/Q3P1b1/5NB1/P2N1PPP/R4RK1 w - - 2 16,g3h4 g4f3 d2f3 f6f3,1408,247,100,6,equality middlegame pin short,https://lichess.org/SpSdvvVa#31
00Ohu,1n3rk1/r3q1bp/pp2p1p1/2p1NnN1/4QP2/BPP5/P2R2PP/5RK1 b - - 2 21,h7h6 e5g6 e7f6 g6f8,1510,76,52,113,crushing fork middlegame short,https://lichess.org/8qQE5EI4/black#42
00OmS,r1bq1rk1/pp2pp1p/6pB/3Nb3/8/5B2/Pn2QPPP/R4RK1 b - - 1 15,e5h8 d5e7 d8e7 e2e7,1487,76,91,1221,crushing kingsideAttack middlegame short,https://lichess.org/eNcGmn5c/black#30
00Oo2,k7/pp1r2p1/2n2q2/3b1P1B/1P5P/2P5/P4Q2/2KR2R1 w - - 1 32,c1c2 c6b4 c2b1 b4a2 f2c5 a2c3,2157,112,72,26,advantage long middlegame,https://lichess.org/DSMfbugE#63
00Or5,r2qkbnr/pp5p/8/4Nb2/3p4/1QN5/PP2PPPP/R3KB1R b KQkq - 1 12,d4c3 b3f7,1476,96,50,197,mate mateIn1 oneMove opening,https://lichess.org/29LGsamW/black#24
00Ozz,3kRr2/3n1B1p/2pP4/p1n5/Ppp5/8/1P3PPP/4R1K1 b - - 8 32,f8e8 e1e8,869,100,84,190,endgame mate mateIn1 oneMove,https://lichess.org/gO3w1uZJ/black#64
00P6j,r2n2k1/1bRq1rpp/1p6/3P4/p3Q3/B3P3/PP3PPP/3R2K1 b - - 0 20,d7c7 e4e8 f7f8 e8f8,1357,76,84,532,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/vBpR18cI/black#40
00P81,6k1/5p2/4p2p/3pPP2/1R5P/7r/2B5/2b2K2 b - - 0 46,h3c3 b4b8 g8h7 f5e6 c3c2 e6e7,2371,75,95,2073,advancedPawn crushing discoveredAttack endgame long sacrifice,https://lichess.org/SIETCqbJ/black#92
00PGi,3r1q1k/pppb2pp/2np4/6N1/5B2/1Q4P1/PP4PP/4R2K b - - 11 24,b7b6 g5f7 f8f7 b3f7,1052,79,95,824,crushing fork middlegame short,https://lichess.org/qzZ4hC7X/black#48
00PIO,2k1r2r/1p2P3/p1b1p3/3p1npp/5q2/1N3N1Q/PP3PPP/2R2RK1 w - - 1 22,f3d4 f5d4 b3d4 f4d4 h3e6 c8c7,2430,76,93,480,crushing long middlegame,https://lichess.org/QcmS4aBG#43
00Pgk,r2q1rk1/pbp1bp2/1p2pn1Q/5nN1/8/P1NB4/1PP3PP/R4RK1 w - - 2 17,d3f5 d8d4 g1h1 e6f5,2411,79,85,119,advantage intermezzo middlegame short,https://lichess.org/pe4L6fzJ#33
00PrK,r7/7R/P3k3/4p2p/3b2p1/3K4/8/5R2 b - - 7 55,a8a6 h7h6 e6d5 h6a6,1114,78,90,146,crushing endgame short skewer,https://lichess.org/N9FWAV9a/black#110
00PvX,8/n7/P7/3k4/PK6/7P/5PP1/8 w - - 0 53,b4a5 d5c5 f2f3 a7c6,1630,76,75,228,endgame knightEndgame mate mateIn2 short,https://lichess.org/tH6dRFcZ#105
00Q4v,8/2p1b3/q1Pp2k1/3Pp3/4Pr2/1Q3PK1/3N2P1/7R w - - 1 47,h1e1 e7h4 g3h2 h4e1,1249,82,70,58,crushing endgame short skewer,https://lichess.org/gHKVgDSR#93
00QCD,3r1rk1/1Q3ppp/1q2pb2/8/1P1N4/4P1P1/3B1PBP/R5K1 b - - 0 23,b6b7 g2b7 f6d4 e3d4,1039,76,91,120,advantage middlegame short,https://lichess.org/AFf6cmqa/black#46
00QHM,6k1/pp3rpp/4Nb2/4p3/1B1r4/6PK/PP5P/2R5 b - - 0 28,d4b4 c1c8 f6d8 c8d8 f7f8 d8f8,1017,80,92,132,endgame long mate mateIn3,https://lichess.org/VyUHT6ng/black#56
00QOa,6rk/1pp1R1p1/6Bp/2b4P/8/pP3PK1/P1P5/8 w - - 5 32,e7c7 c5d6 f3f4 d6c7,863,75,100,83,crushing endgame fork short,https://lichess.org/afclLtrR#63
00QQS,2r3k1/1p1q1ppp/4p3/Q7/3P4/P1B5/1Pr2PPP/R5K1 b - - 0 22,d7d4 c3d4 c2c1 a5e1,1828,167,43,16,advantage endgame hangingPiece short,https://lichess.org/tG606j71/black#44
00QY3,2k3r1/pp5p/4p3/2p2p2/2P5/P4P1q/1PQ1RR1b/7K w - - 0 32,f2h2 h3f1,1055,76,86,277,endgame master mate mateIn1 oneMove,https://lichess.org/Ip4qQXo1#63
00QZ3,r1bq3r/ppppnkpp/2n5/b5N1/4P3/B1P5/P4PPP/RN1QK2R b KQ - 1 9,f7f8 d1f3 f8e8 f3f7,1279,77,91,1299,mate mateIn2 opening short,https://lichess.org/PiCJ1gmH/black#18
00Qm5,r2q1rk1/p3b1pp/2p5/4ppB1/4p1nP/2N5/PPP1QPP1/3R1RK1 b - - 8 15,d8c7 e2c4 g8h8 c3d5 c6d5 c4c7,2025,74,97,334,crushing long middlegame,https://lichess.org/8fF68Ntt/black#30
00Qnn,r1bqkb1r/ppp1n1p1/7p/3Pp1N1/2P5/8/PP3PPP/RNBQK2R w KQkq - 0 11,d1h5 g7g6 h5e2 h6g5,1531,241,100,7,defensiveMove equality opening short,https://lichess.org/bvZx0hh4#21
00QqI,r6r/pQ2nkpp/4b3/2p1q3/4p3/2N5/PP1B1PPP/R4RK1 w - - 1 15,c3e4 e6d5 e4g5 e5g5 d2g5 d5b7,1646,75,76,86,advantage long middlegame,https://lichess.org/71TDmfZz#29
00R4l,r1b5/p4pkp/3p2p1/2pPr3/2P5/1P1B4/R4PPP/R5K1 w - - 0 24,a2a7 a8a7 a1a7 e5e1 d3f1 c8f5,1545,74,91,763,advantage defensiveMove endgame long,https://lichess.org/IQW9ts1W#47
00R8C,r4q1k/2bn2p1/2p3pp/1pP5/1P1B2P1/1Q1P1r1P/5PB1/4RRK1 w - - 0 27,g2f3 f8f4 d4g7 h8h7 e1e5 d7e5 g7e5 c7e5 f1e1 f4f3,2283,112,82,31,crushing fork master middlegame veryLong,https://lichess.org/ZILz4GAu#53
00RYH,1k5r/ppp1R2p/3r1p2/5Q2/3p4/2qP4/2P2PPP/2K1R3 b - - 5 26,d6a6 e7e8 h8e8 e1e8,1015,81,89,111,backRankMate endgame mate mateIn2 short,https://lichess.org/qGI2u50w/black#52
00RbX,3r2k1/2q1bppp/b3n3/p2N4/2p1P3/P3QN2/1PP2PPP/4R1K1 b - - 1 22,e7c5 d5c7 c5e3 c7e6 e3f2 g1f2,1748,78,77,97,advantage long middlegame,https://lichess.org/vo7nrvYf/black#44
00Rcs,3k4/ppp2p1r/4p2P/5n2/3Pp1N1/2P2K2/P1P3P1/7R w - - 0 30,f3e4 f5g3 e4f4 g3h1,776,79,98,962,crushing endgame fork short,https://lichess.org/6z8dEdCK#59
00Rdf,2kr4/p1pr1pp1/1p4p1/1PP1P3/3B1PP1/PQ2Pn1P/2KRR3/5q2 w - - 1 30,c5b6 d7d4 e3d4 f3d4 c2b2 d4b3,1905,147,23,13,advantage exposedKing fork long middlegame,https://lichess.org/1DyqIpsd#59
00Rlv,r3k1nr/p1q3pp/1pb1p3/2b2p2/8/N1BQ1P2/PPP3PP/2KR3R b kq - 3 14,a8d8 d3d8 c7d8 d1d8,626,92,73,88,advantage middlegame short,https://lichess.org/DoFZ2KjY/black#28
00RoG,2kr2nr/pp2nppp/2pp4/2b2PP1/4NPq1/3B1R2/PPP4P/R2QB2K w - - 5 18,h2h3 g4g1,1176,79,92,512,mate mateIn1 oneMove opening,https://lichess.org/rOjlXCXv#35
00Rqg,2k1r2r/Qpq5/3bp3/1P1P4/5pp1/2P5/1B2RPP1/R5K1 w - - 1 28,e2e6 c7h7 a7a8 d6b8 e6c6 b7c6,2494,85,67,91,advantage defensiveMove long middlegame quietMove,https://lichess.org/HiWWZDYW#55
00Ru6,3r1r2/p5kp/1p4pP/2p5/2PbBQ2/2q5/P1P1K3/5R2 b - - 0 34,g7h8 f4f8 d8f8 f1f8,938,82,80,68,mate mateIn2 middlegame short,https://lichess.org/SA1K2pZD/black#68
00Rue,r2qkb1r/pp1nppp1/2p2n1p/3p1b2/3P4/BP2PN2/P1P2PPP/RN1QKB1R w KQkq - 2 7,c2c4 f5b1 a1b1 d8a5 b3b4 a5a3,2041,74,96,6944,advantage fork long opening,https://lichess.org/tgFzBrLu#13
00Rvy,r6k/6bp/p7/2Q5/8/5P2/4bKPP/8 b - - 2 37,e2d3 c5d5 a8f8 d5d3,1304,84,9,50,advantage endgame fork short,https://lichess.org/AFL6C8p8/black#74
00RwV,2r1r2k/ppq3pp/3b1p2/3Q3R/3P4/4B3/PP3PPP/R5K1 w - - 1 20,d5f5 c7c1 a1c1 c8c1 e3c1 e8e1,1958,74,94,5081,long mate mateIn3 middlegame sacrifice,https://lichess.org/QtHdcDHe#39
00RzK,1r2r3/p2k3p/2bP1q1P/1p2ppp1/1P6/1KPB4/P6Q/3R1R2 b - - 1 38,e8f8 d3f5 f6f5 f1f5,1521,76,86,168,advantage middlegame short,https://lichess.org/o4pFbzdX/black#76
00S6g,r6r/p3kpbp/2Q1pnp1/q7/P2P1P2/1PP5/6PP/R1B2RK1 b - - 0 16,f6d5 f4f5 g6f5 f1f5 f7f6 c1a3 e7f7 c6d7 f7g6 f5f3,2746,87,64,80,advantage middlegame veryLong,https://lichess.org/jFCmK1qh/black#32
00S6j,3rr1k1/pp1q1pp1/1n1P1b1p/1Np5/8/1Q3N1P/PP3PP1/3R1RK1 b - - 2 20,a7a6 b5c7 d7c6 c7e8,1308,296,67,1,crushing master middlegame short,https://lichess.org/btjYBomF/black#40
00SCL,r1b2rk1/2q1bp1p/p5p1/1p2p1PB/3BP3/2N5/PPPQ3P/R3K2R w KQ - 0 17,h5g6 e5d4 c3d5 c7e5 d5e7 e5e7,2079,82,76,68,advantage clearance long middlegame,https://lichess.org/humRaTMP#33
00STS,r4rk1/pppq2b1/2np3p/4p2b/B5p1/2PPQ2P/PP1N1P1B/R3NRK1 w - - 0 21,h3g4 d7g4 g1h1 g4a4,1493,75,94,8745,advantage fork middlegame short,https://lichess.org/gC9OswxQ#41
00SWh,rn5Q/ppk1np2/3B4/6N1/6b1/8/PPP1q3/2KR4 b - - 0 18,c7b6 h8d4 b6c6 d4c3 c6d7 d1e1,1855,232,85,5,crushing exposedKing long middlegame,https://lichess.org/SIKtKv2M/black#36
00SiY,8/8/3p2N1/3Pp1n1/4Pp1p/3k1P1P/6K1/8 w - - 8 57,g6h4 d3e2 h4f5 g5f3,2121,76,92,1259,crushing endgame knightEndgame master short zugzwang,https://lichess.org/nqOd6mWK#113
00SyL,1rb2rk1/4bppp/p1n1p3/1p1qP3/7N/P5P1/1PQ2PBP/R1B2RK1 b - - 1 15,d5c5 c2c5 e7c5 g2c6,1264,75,97,1261,capturingDefender crushing opening short,https://lichess.org/f988q4eE/black#30
00Sz9,1r4k1/p4ppp/4p3/p5n1/4P3/1P1N1PPq/QB3b1P/R5K1 w - - 0 30,d3f2 g5f3 g1h1 h3h2,1043,79,95,386,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/mJ2prRw1#59
00T85,8/8/8/8/8/4K3/1k3Q2/1q6 b - - 5 53,b2c1 f2d2,1197,76,98,524,endgame master mate mateIn1 oneMove queenEndgame,https://lichess.org/j3dOR5SJ/black#106
00TLz,8/p3Q2p/6p1/4p1k1/5q2/8/Pr4PP/6K1 b - - 1 36,f4f6 h2h4 g5f5 g2g4 f5g4 e7f6,1487,74,83,524,advantage deflection endgame long,https://lichess.org/iQZPp2A2/black#72
00TOt,5bk1/5ppp/8/Q7/3p4/8/P1K1q2P/2R5 w - - 2 33,a5d2 d4d3 c2c3 f8b4,1496,75,100,272,crushing endgame short,https://lichess.org/azv2NWmg#65
00Tdk,r6r/4kppp/2pNpnq1/p1P1n3/8/B3P3/PP2QPPP/3R1RK1 w - - 7 20,e2d2 e5f3 g1h1 f3d2,984,83,95,552,crushing middlegame pin short,https://lichess.org/UgDWX5rx#39
00Tge,8/5k2/8/1p1p2pN/1PpP1nP1/2P1KP2/8/8 b - - 10 58,f4h5 g4h5 f7g7 f3f4,1071,75,94,386,crushing endgame short,https://lichess.org/Jri9vZwO/black#116
00TiV,8/1kp5/4n3/3pN3/r2P3R/2K4P/8/8 w - - 5 48,e5f3 a4a3 c3c2 a3f3,1095,78,94,538,crushing endgame short skewer,https://lichess.org/Wm6c0Vk6#95
00TuA,8/6p1/8/pp2k1p1/2p2p2/2P1KPPP/PP6/8 w - - 0 37,e3f2 f4g3 f2g3 e5f5,2216,89,90,790,crushing defensiveMove endgame pawnEndgame short,https://lichess.org/qtped91w#73
00TxB,r2qkb1r/pp3ppp/2pp1nn1/8/4PB2/2N2B2/PPP2PPP/R2Q1RK1 w kq - 2 10,f1e1 g6f4,951,75,98,950,advantage hangingPiece oneMove opening,https://lichess.org/J5i5UOW9#19
00UHZ,3n2k1/6p1/pp3p1p/8/2r1NR1P/6P1/1PP5/1K6 b - - 1 32,d8e6 e4f6 g7f6 f4c4,1237,74,94,2797,advantage discoveredAttack endgame short,https://lichess.org/bQ4MdAO1/black#64
00UOA,6k1/5p1p/4pbp1/p2p4/2rP1P2/P3B1P1/1P2R1KP/8 b - - 0 30,f6d4 b2b3 c4c2 e2c2,1635,75,83,201,advantage endgame short,https://lichess.org/DUwr5LiX/black#60
00UQj,6r1/pp1qbpk1/8/2pPp1r1/2P1Pp2/P1N2Qp1/3B2K1/R6R w - - 0 31,h1h3 d7h3 g2h3 g3g2,2268,83,91,759,advancedPawn crushing master middlegame sacrifice short,https://lichess.org/uZNJ299M#61
00UTH,3r3r/q4pk1/p4N2/1p2PQp1/P4n2/3p1P1P/1P4P1/3RR1K1 w - - 0 32,g1h2 h8h3 f5h3 f4h3,1907,76,81,116,crushing middlegame short,https://lichess.org/X5eq2VgN#63
00UV8,3r4/7p/p3nkp1/1b6/4P2P/1B2B3/P4KP1/8 b - - 1 38,e6d4 e3g5 f6e5 g5d8,1558,300,100,5,endgame equality short skewer,https://lichess.org/xzJR462D/black#76
00UgJ,1r1q1rk1/1b4b1/4p1pp/3pP3/p2B2P1/3B3Q/PPP5/2KR3R w - - 0 23,d3g6 d8g5 c1b1 g5g6,951,79,96,951,advantage fork middlegame short,https://lichess.org/9kzSQDr4#45
00Ui0,r5k1/5pp1/2p5/P1N4p/2Pp1n2/1P3P2/5P1P/3R2K1 w - - 1 26,d1d4 f4e2 g1f1 e2d4,722,91,95,898,crushing endgame fork short,https://lichess.org/R2pJ0rIG#51
00Uwn,3r1rk1/p1p2pbp/1p4p1/7n/4P3/1P2BP1q/P1B3QP/3R1R1K b - - 6 23,h3h4 e3g5 h5g3 g2g3,1520,74,92,1057,advantage fork middlegame short,https://lichess.org/Nqhta4GU/black#46
00V0G,8/6P1/5k1K/8/8/3p4/PR6/6r1 w - - 1 49,b2d2 g1h1 d2h2 h1h2,1295,76,89,484,endgame mate mateIn2 rookEndgame short,https://lichess.org/UYjzL2st#97
00VC1,1k2r3/p2r1R2/2Q5/1p5p/P1P3p1/8/6PP/7K w - - 2 44,c6d7 e8e1 f7f1 e1f1,600,113,83,75,backRankMate endgame mate mateIn2 queenRookEndgame short,https://lichess.org/EjJXrCqs#87
00VEX,4r1k1/3b1pp1/1B3q1p/r7/P1p1Q3/2P4P/5PP1/R4RK1 w - - 1 27,b6d4 e8e4 d4f6 g7f6,1311,76,80,258,crushing middlegame short,https://lichess.org/8qPPWVm7#53
00VFK,8/6pk/7p/Q7/6P1/3q3K/1P5P/8 w - - 1 45,h3h4 g7g5 a5g5 h6g5,1060,79,93,533,crushing endgame master queenEndgame short,https://lichess.org/cuisbvqQ#89
00VIe,8/8/8/P6p/8/2RnkN2/r7/3K4 w - - 1 60,f3e1 a2d2,1727,83,95,8877,endgame mate mateIn1 oneMove,https://lichess.org/ugqyRWZm#119
00VJF,2rr2k1/1pq2pp1/1B2pnp1/1Q1p4/8/2P2B2/PP4Pb/3RR2K b - - 1 32,c7d7 b5d7 f6d7 b6d8,1265,77,85,337,advantage middlegame short,https://lichess.org/x96V69hr/black#64
00VNr,5rk1/npp3p1/p3pr1p/2b5/3NR3/4B2P/PPP2PP1/R5K1 w - - 5 22,e4e6 c5d4 e6f6 d4f6 e3a7 b7b6,1934,74,99,223,crushing defensiveMove long middlegame,https://lichess.org/fNuigLTb#43
00VQ7,r2q1r1k/pppn2pp/2n1B3/6b1/5B2/2N2Q2/PPP3PP/2KR1R2 w - - 1 15,f4g5 d8g5 c1b1 f8f3,1578,109,70,13,crushing middlegame short,https://lichess.org/mstWBf97#29
00VSe,6nr/1pN2ppp/p2Qbk2/2B1p3/3nq3/8/PP2BPPP/5K1R w - - 8 19,c5d4 e4b1 e2d1 b1d1,973,77,94,421,mate mateIn2 middlegame short,https://lichess.org/xBVkshTD#37
00VT0,1r3b1r/pp1bk1pp/6q1/3QPn2/3P1B2/2P5/PP4PP/RN3RK1 w - - 3 17,e5e6 d7c6 d5c6 b7c6,1855,74,89,641,crushing middlegame short,https://lichess.org/S9Wa2sWM#33
00VXe,rn1q1knr/pbpp4/1p2ppQ1/6N1/1bPP3p/2N3B1/PP2PPPP/R3KB1R b KQ - 0 10,f6g5 g3e5 h8h7 g6h7,1584,82,80,63,advantage middlegame short,https://lichess.org/3VBJUDYD/black#20
00Vt0,1k4r1/pp3p2/3qp3/2N5/1P1bp3/P3P3/5P2/2RR1K2 b - - 1 27,d6e5 c5d7 b8a8 d7e5,829,93,94,413,advantage endgame fork short,https://lichess.org/Slko3RVs/black#54
00W3Q,3r1k2/5p2/Np3P1p/1P2pR2/2p1N3/b1P1n3/P5PP/6K1 w - - 0 32,f5e5 d8d1 g1f2 e3g4 f2e2 d1d3,2145,93,83,36,advantage endgame fork long master masterVsMaster,https://lichess.org/aznxTSjS#63
00W5B,1r4k1/p5pp/5p2/2Rb4/1P4P1/P2r4/3P3P/3B1RK1 b - - 3 34,d3d2 c5d5 d2d5 d1b3 g8f8 b3d5,1425,75,79,254,advantage attraction endgame long pin sacrifice,https://lichess.org/6Gi4gAvw/black#68
00WNb,8/8/1KpB4/Pb6/1P5p/5k2/8/8 b - - 3 55,f3g2 a5a6 g2f3 a6a7,1028,75,83,235,advancedPawn bishopEndgame crushing endgame master short,https://lichess.org/y1pq4fXt/black#110
00WT8,r4rk1/ppp3pp/1b1p4/3P2q1/4B3/2P3P1/PP2QPK1/R4R2 w - - 0 20,f1h1 f8f2 e2f2 b6f2,1167,81,93,611,advantage fork middlegame short,https://lichess.org/nOoSj8Dd#39
00WbE,5rk1/2pp1q1p/n5p1/pp1PP3/3PB1PP/P2Q1p2/5P2/R5K1 w - - 0 25,d3b5 f7f4 b5d7 f4e4,1698,78,74,45,crushing endgame short,https://lichess.org/kCb1myun#49
00WcO,r1b1kb1r/ppp4p/3p1q1p/1B1Qp3/4P3/2N5/PPP2PPP/R3K2R b KQkq - 1 10,c7c6 b5c6 b7c6 d5c6,1001,76,75,251,crushing middlegame short,https://lichess.org/azvNmdyf/black#20
00Wfh,r2q2k1/1p2b1p1/p1np1r1p/2BR4/4p3/7P/PP1Q1PPN/3R2K1 b - - 1 19,d8a5 d2a5 c6a5 c5d4,2254,83,52,37,advantage master middlegame short,https://lichess.org/LDXI3geE/black#38
00Wfu,3qr1k1/p4p1p/6p1/3pQ3/8/1P3P2/P5PP/3R2K1 w - - 2 26,e5d5 e8e1 d1e1 d8d5,1290,111,73,26,advantage deflection endgame master short,https://lichess.org/gxWHwrUj#51
00WiB,3q1rk1/4pp1p/p4Pp1/4p1P1/b1PpP2Q/3n3P/Pr2N1B1/R4RK1 b - - 1 22,b2e2 h4h6 e7f6 g5f6 d8f6 f1f6,1406,75,90,409,advantage long master middlegame,https://lichess.org/DU4WJjPm/black#44
00WmI,1nbqkbnr/r4ppp/p7/1ppB4/8/2NP4/PPP2PPP/R1BQK1NR w KQk - 1 8,c1e3 b5b4,1375,78,70,131,advantage oneMove opening,https://lichess.org/Xj2zo6H9#15
00WnZ,r1b1kb1r/pp2q3/2n3p1/2p1P2p/5Q2/1P2pN2/PBP3PP/2KR1B1R w kq - 0 16,f4e3 f8h6 e3h6 h8h6,1124,85,88,108,advantage middlegame pin short,https://lichess.org/N1ZbVg79#31
00WqT,r4r2/1ppb1p2/p2p2pk/5P2/4P3/2PBB1R1/PKP2P1q/8 b - - 4 26,h6h5 d3e2 h5h4 e3g5,1708,77,99,5075,mate mateIn2 middlegame short,https://lichess.org/HcfiWViE/black#52
00WvA,6k1/5pp1/2p4p/1pP5/qP2P3/5P2/1QKR2P1/4r3 w - - 11 42,b2b3 e1c1 c2c1 a4b3,1162,74,96,2571,crushing deflection endgame short,https://lichess.org/BrNXLzGk#83
00Wyh,2r5/8/8/pNp1r2p/3kNppP/1P1P4/2R2K2/8 b - - 2 42,d4d3 c2d2 d3e4 b5d6,1883,76,94,5831,endgame mate mateIn2 sacrifice short,https://lichess.org/2mLJufzX/black#84
00WzB,8/8/8/P1K1p3/5k1p/5b1B/5P2/8 w - - 3 46,h3f1 f3a8 c5d6 e5e4 f1g2 f4g4 a5a6 h4h3 g2h1 e4e3 h1a8 e3f2 a8f3 g4g3 a6a7 f2f1q a7a8q f1f3,2697,110,91,1168,advancedPawn bishopEndgame crushing endgame promotion quietMove veryLong,https://lichess.org/VEqrGfJg#91
00WzS,r2qk2r/2pn1p1n/pp1p2bp/3Pp1bB/PPP1P3/2N1B3/3N2PP/R2Q1RK1 w kq - 3 17,h5g6 g5e3 g1h1 f7g6,1581,74,82,126,advantage hangingPiece intermezzo middlegame short,https://lichess.org/pGUj7Dyu#33
00X1l,5r1k/Q6p/1pb3p1/4q3/4p3/1BP2p1P/PP4P1/5RK1 b - - 0 30,f3g2 f1f8,875,100,94,325,endgame hangingPiece mate mateIn1 oneMove,https://lichess.org/IPGWdtue/black#60
00X2S,2kr4/1p4pp/p1p1b3/Q3Bq2/8/4PB2/1PP2PPP/1K6 b - - 2 24,g7g5 a5c7,1134,244,30,16,endgame mate mateIn1 oneMove,https://lichess.org/4JI17kTq/black#48
00X5w,r2q1r1k/1ppbb1pn/p1n4p/3Qpp2/B3P3/2P2N1P/PP3PP1/R1B1RNK1 w - - 2 14,f3e5 c6e5 a4d7 e5d7,1364,76,94,3531,advantage middlegame short,https://lichess.org/tzCvvvDs#27
00XCT,6Q1/7K/2k5/3r4/8/8/8/8 w - - 5 82,h7h8 d5h5 g8h7 h5h7,1088,185,100,20,endgame equality queenRookEndgame short,https://lichess.org/I94rnuWS#163
